,saleprice,id,lot_area,overall_qual,overall_cond,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,total_bsmt_sf,heating_qc,central_air,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_area,misc_val,total_sf,finished_outside,lot_shape_reg,baths,pool,mo_sold,yr_sold,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl
467,80000,2603,10818,4,4,1950,3,3,2.0,3.0,1077.0,3,1,1760,4,1,3,7,7,1,648.0,0,2837.0,216,1,1.5,1,2,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,259500,2220,7259,6,8,2002,3,3,3.0,3.0,1028.0,5,1,2320,3,1,4,9,7,1,180.0,0,3348.0,224,0,3.5,1,7,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
469,279900,2273,11800,7,5,2004,4,3,4.0,3.0,1122.0,5,1,2486,5,1,4,10,7,1,452.0,0,3608.0,175,0,4.5,1,7,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
470,154000,163,7500,5,7,1994,3,3,3.0,3.0,1246.0,5,1,1246,3,1,4,6,7,0,305.0,0,2492.0,218,1,2.5,1,5,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
471,277000,2116,159000,6,7,2006,4,3,4.0,3.0,1444.0,4,1,2144,4,1,4,7,7,2,389.0,500,3588.0,98,0,2.5,1,6,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,128000,2734,6488,5,5,1950,3,3,3.0,3.0,799.0,5,0,1150,3,1,3,6,4,2,215.0,0,1949.0,264,1,1.0,1,3,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,256300,426,14230,8,5,2007,4,3,4.0,3.0,1566.0,5,1,1600,3,1,4,7,7,1,890.0,0,3166.0,56,1,2.0,1,7,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
474,188000,2216,7810,4,6,2003,3,4,3.0,4.0,930.0,5,1,1755,4,1,4,7,7,1,231.0,0,2685.0,40,0,2.0,1,11,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,312500,2900,14331,8,5,2002,4,3,5.0,3.0,1800.0,5,1,1800,3,1,4,7,7,1,765.0,0,3600.0,348,1,3.0,1,5,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
476,151000,97,3182,7,5,2005,4,3,4.0,3.0,600.0,5,1,1200,2,1,4,4,7,0,480.0,0,1800.0,172,1,2.5,1,6,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
477,122500,1680,1920,5,5,1971,3,3,3.0,3.0,765.0,5,1,1365,2,1,3,6,6,0,440.0,0,2130.0,276,1,2.5,1,8,2007,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
478,188000,1133,10110,6,5,2003,4,3,4.0,3.0,835.0,5,1,1696,3,1,4,7,7,0,542.0,0,2531.0,209,1,3.5,1,7,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
479,209700,2761,10984,7,5,2006,4,3,4.0,3.0,945.0,5,1,1809,3,1,4,8,7,0,638.0,0,2754.0,198,0,2.5,1,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
480,441929,1642,14082,8,5,2006,4,3,5.0,4.0,2220.0,5,1,2234,1,1,4,7,7,1,724.0,0,4454.0,470,0,2.5,1,1,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
481,163000,1141,8480,6,5,1994,4,3,4.0,3.0,886.0,5,1,1680,3,1,4,7,7,0,474.0,0,2566.0,240,0,3.0,1,10,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
482,187500,2118,12205,6,8,2007,3,3,3.0,2.0,832.0,4,1,2087,5,1,4,9,7,0,444.0,0,2919.0,301,0,2.5,1,7,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
483,220000,870,15750,8,5,2000,4,3,4.0,3.0,1462.0,5,1,1513,2,1,4,5,7,1,521.0,0,2975.0,169,1,3.0,1,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
484,127000,1875,8050,5,6,1993,3,3,3.0,3.0,949.0,3,1,1107,3,1,4,5,7,0,308.0,0,2056.0,152,1,2.0,1,3,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485,107500,155,7200,5,7,2007,3,3,,,0.0,5,1,827,2,1,3,5,4,1,392.0,0,827.0,0,1,1.0,1,4,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
486,128000,1318,6300,6,6,2001,3,3,3.0,3.0,742.0,5,1,1484,3,1,3,9,7,1,0.0,0,2226.0,425,1,2.0,1,6,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
487,73000,1285,5232,5,5,2004,3,3,2.0,3.0,680.0,4,0,764,2,1,3,4,7,0,504.0,0,1444.0,0,0,1.0,1,6,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
488,374000,2400,11846,9,5,2004,4,3,5.0,3.0,1792.0,5,1,1792,2,1,5,6,7,1,874.0,0,3584.0,255,0,3.0,1,8,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
489,421250,1068,16900,8,5,2002,4,3,5.0,3.0,1479.0,5,1,2649,4,1,4,10,7,1,746.0,0,4128.0,60,1,3.5,1,1,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
490,178000,361,9636,6,5,1993,3,3,4.0,3.0,808.0,4,1,1593,3,1,3,7,7,1,389.0,0,2401.0,382,0,2.5,1,12,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
491,137500,1493,10012,4,5,1972,3,3,4.0,3.0,1138.0,3,1,1181,3,1,3,6,7,0,588.0,0,2319.0,180,1,3.0,1,4,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
492,301500,1110,14303,8,5,1994,4,3,4.0,3.0,1986.0,5,1,1987,2,1,4,7,7,1,691.0,0,3973.0,298,0,3.0,1,8,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
493,105000,911,5707,6,6,1950,3,3,3.0,3.0,583.0,4,1,1242,3,1,3,6,7,1,180.0,0,1825.0,425,1,1.5,1,3,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
494,157500,2535,9360,6,7,2004,3,3,3.0,3.0,976.0,3,1,976,2,1,4,4,7,1,504.0,0,1952.0,94,1,2.0,1,8,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
495,117000,2030,5680,5,3,1950,3,3,3.0,3.0,969.0,3,0,1214,2,1,3,6,7,0,216.0,0,2183.0,77,1,1.0,1,9,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,105000,2634,7000,5,6,1962,3,3,3.0,3.0,864.0,4,1,864,3,1,3,5,7,0,336.0,0,1728.0,0,1,1.5,1,2,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
497,115000,1530,10480,6,5,1950,3,3,3.0,3.0,1064.0,5,1,1639,3,1,3,6,2,0,240.0,0,2703.0,0,1,1.0,1,3,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,360000,435,11578,9,5,2008,5,3,5.0,3.0,1736.0,5,1,1736,3,1,5,7,7,1,834.0,0,3472.0,409,1,2.0,1,7,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
499,118858,812,7018,5,5,1979,3,3,,,0.0,3,1,1535,4,2,3,8,7,0,400.0,0,1535.0,0,1,2.0,1,6,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
500,173000,1202,9130,6,8,2000,3,3,3.0,3.0,800.0,4,1,1632,4,1,4,7,7,0,484.0,0,2432.0,40,1,2.0,1,7,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
501,78500,666,10800,3,5,1998,3,3,3.0,3.0,630.0,3,1,725,1,1,3,4,7,0,320.0,0,1355.0,30,1,1.5,1,11,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
502,183500,1751,8244,7,5,2004,4,3,4.0,3.0,840.0,5,1,1720,3,1,4,7,7,1,440.0,0,2560.0,148,0,2.5,1,5,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
503,93000,705,6000,4,4,1953,2,3,2.0,3.0,936.0,3,0,936,2,1,3,4,5,0,576.0,0,1872.0,144,1,1.0,1,2,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
504,226500,1744,3621,8,5,2003,4,3,4.0,3.0,1406.0,5,1,1589,2,1,4,7,7,1,630.0,0,2995.0,163,1,3.0,1,11,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
505,178000,357,7837,6,7,1994,4,3,4.0,3.0,799.0,4,1,1571,3,1,3,7,7,1,380.0,0,2370.0,40,0,2.5,1,5,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
506,226000,2133,10665,7,5,2003,4,3,4.0,3.0,1453.0,5,1,1479,3,1,4,7,7,0,558.0,0,2932.0,173,0,3.0,1,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
507,173000,989,10457,5,7,1969,4,5,3.0,3.0,784.0,5,1,1632,4,1,3,7,7,1,898.0,0,2416.0,541,0,1.5,1,4,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
508,62383,562,8281,5,5,1965,3,3,3.0,3.0,864.0,4,1,864,3,1,3,5,7,1,360.0,0,1728.0,236,0,1.0,1,12,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
509,446261,1054,14948,9,5,2008,5,3,5.0,3.0,1452.0,5,1,2713,3,1,5,11,7,1,858.0,0,4165.0,192,0,3.5,1,11,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
510,160000,2850,7000,7,8,1997,3,3,3.0,3.0,624.0,5,1,1479,3,1,4,6,7,2,312.0,0,2103.0,586,1,2.0,1,5,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
511,219990,1082,3940,7,5,2004,4,3,4.0,3.0,1393.0,5,1,1576,2,1,4,7,7,1,668.0,0,2969.0,163,1,3.0,1,5,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
512,191000,1440,9382,7,5,2000,4,3,4.0,3.0,1468.0,5,1,1479,3,1,4,6,7,0,577.0,0,2947.0,145,0,2.0,1,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
513,136500,2006,6854,5,7,1994,3,4,3.0,3.0,756.0,3,0,1060,1,1,3,6,4,1,308.0,0,1816.0,215,1,2.0,1,8,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
514,80000,2082,11515,4,5,1994,3,3,,,0.0,3,0,943,3,1,4,5,5,0,308.0,0,943.0,60,0,1.0,1,8,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
515,229000,2344,13837,7,5,1988,4,4,4.0,4.0,1204.0,4,1,2183,4,1,4,9,7,0,786.0,0,3387.0,0,0,2.5,1,2,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,236000,248,9938,7,5,1994,4,3,4.0,3.0,1050.0,5,1,1949,3,1,4,8,7,1,574.0,0,2999.0,246,1,3.5,1,6,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
517,392000,2276,12633,10,5,2007,5,3,5.0,3.0,1824.0,5,1,1824,3,1,5,8,7,1,932.0,0,3648.0,304,0,2.0,1,9,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
518,149000,755,6876,6,5,1950,3,3,3.0,2.0,720.0,2,1,1930,4,1,3,8,7,0,316.0,0,2650.0,213,1,3.0,1,8,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
519,345000,1178,3951,10,5,1999,5,3,4.0,3.0,970.0,5,1,2393,2,1,5,7,7,1,846.0,0,3363.0,184,0,3.5,1,2,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
520,169000,2636,9856,5,8,2005,4,4,2.0,3.0,716.0,5,1,2014,5,1,3,8,7,0,624.0,0,2730.0,239,1,2.0,1,6,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
521,109900,2077,17808,4,5,1950,3,3,3.0,3.0,484.0,3,0,1242,2,1,3,4,4,0,336.0,0,1726.0,0,1,1.0,1,7,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
522,188000,2930,9627,7,5,1994,3,3,4.0,3.0,996.0,5,1,2000,3,1,3,9,7,1,650.0,0,2996.0,238,1,2.5,1,11,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
523,132500,737,6000,6,6,1950,3,2,3.0,3.0,780.0,5,1,1412,4,1,3,6,7,1,280.0,0,2192.0,45,1,1.0,1,5,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,143000,837,9757,5,7,1994,3,4,3.0,3.0,990.0,5,1,990,3,1,3,5,7,0,440.0,0,1980.0,158,1,2.0,1,10,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
525,125000,2086,9280,5,6,1951,3,3,2.0,3.0,1342.0,5,1,1342,4,1,3,7,7,0,256.0,0,2684.0,0,1,2.0,1,4,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
526,415000,2385,14780,9,5,2005,5,3,5.0,3.0,1868.0,5,1,1868,2,1,5,7,7,1,1085.0,0,3736.0,566,0,3.0,1,6,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
527,125500,189,7740,4,7,1950,3,3,2.0,3.0,622.0,4,1,1363,3,1,3,6,7,0,528.0,0,1985.0,168,1,1.0,1,6,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
528,139000,635,9600,6,6,1988,3,3,3.0,3.0,1240.0,4,1,1632,3,1,3,6,6,1,338.0,0,2872.0,289,1,3.0,1,4,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
529,451950,432,13478,10,5,2008,5,3,5.0,3.0,1722.0,5,1,2296,3,1,5,10,7,1,842.0,0,4018.0,656,0,3.5,1,6,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
530,119900,900,10926,5,5,1959,3,3,3.0,3.0,1678.0,3,1,1678,6,2,3,10,7,0,0.0,0,3356.0,0,1,2.0,1,8,2009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
531,220000,966,6853,8,5,2002,4,3,5.0,3.0,1267.0,5,1,1296,2,1,4,6,7,0,471.0,0,2563.0,217,0,3.0,1,6,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
532,167300,1612,10667,6,6,1971,3,3,3.0,3.0,1587.0,3,1,1587,3,1,3,7,7,1,525.0,0,3174.0,44,1,2.0,1,3,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
533,122000,904,8212,5,6,1950,3,3,3.0,3.0,720.0,5,1,1298,3,1,3,6,7,2,256.0,0,2018.0,84,1,1.0,1,9,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
